plot,Time,Temperature
D08,14/08/2021 12:25,14.5
D08,14/08/2021 16:25,17.5
D08,14/08/2021 20:25,19
D08,15/08/2021 0:25,17
D08,15/08/2021 4:25,15
D08,15/08/2021 8:25,13
D08,15/08/2021 12:25,14.5
D08,15/08/2021 16:25,18
D08,15/08/2021 20:25,18
D08,16/08/2021 0:25,15
D08,16/08/2021 4:25,12.5
D08,16/08/2021 8:25,11.5
D08,16/08/2021 12:25,13
D08,16/08/2021 16:25,16.5
D08,16/08/2021 20:25,16
D08,17/08/2021 0:25,12.5
D08,17/08/2021 4:25,10.5
D08,17/08/2021 8:25,9.5
D08,17/08/2021 12:25,11
D08,17/08/2021 16:25,15.5
D08,17/08/2021 20:25,16
D08,18/08/2021 0:25,13
D08,18/08/2021 4:25,11.5
D08,18/08/2021 8:25,10.5
D08,18/08/2021 12:25,12
D08,18/08/2021 16:25,16
D08,18/08/2021 20:25,16
D08,19/08/2021 0:25,13.5
D08,19/08/2021 4:25,12.5
D08,19/08/2021 8:25,11
D08,19/08/2021 12:25,12.5
D08,19/08/2021 16:25,16
D08,19/08/2021 20:25,16.5
D08,20/08/2021 0:25,14.5
D08,20/08/2021 4:25,13
D08,20/08/2021 8:25,11.5
D08,20/08/2021 12:25,13
D08,20/08/2021 16:25,16
D08,20/08/2021 20:25,17.5
D08,21/08/2021 0:25,15
D08,21/08/2021 4:25,13
D08,21/08/2021 8:25,12.5
D08,21/08/2021 12:25,13.5
D08,21/08/2021 16:25,16
D08,21/08/2021 20:25,17
D08,22/08/2021 0:25,15
D08,22/08/2021 4:25,13
D08,22/08/2021 8:25,12
D08,22/08/2021 12:25,13.5
D08,22/08/2021 16:25,17
D08,22/08/2021 20:25,17.5
D08,23/08/2021 0:25,15
D08,23/08/2021 4:25,13.5
D08,23/08/2021 8:25,12.5
D08,23/08/2021 12:25,13.5
D08,23/08/2021 16:25,17
D08,23/08/2021 20:25,17
D08,24/08/2021 0:25,14.5
D08,24/08/2021 4:25,12.5
D08,24/08/2021 8:25,11.5
D08,24/08/2021 12:25,13
D08,24/08/2021 16:25,16.5
D08,24/08/2021 20:25,17.5
D08,25/08/2021 0:25,15
D08,25/08/2021 4:25,13.5
D08,25/08/2021 8:25,12.5
D08,25/08/2021 12:25,13.5
D08,25/08/2021 16:25,15.5
D08,25/08/2021 20:25,15.5
D08,26/08/2021 0:25,14
D08,26/08/2021 4:25,13
D08,26/08/2021 8:25,12.5
D08,26/08/2021 12:25,13.5
D08,26/08/2021 16:25,12.5
D08,26/08/2021 20:25,12.5
D08,27/08/2021 0:25,11.5
D08,27/08/2021 4:25,11
D08,27/08/2021 8:25,11
D08,27/08/2021 12:25,12.5
D08,27/08/2021 16:25,13.5
D08,27/08/2021 20:25,13
D08,28/08/2021 0:25,12
D08,28/08/2021 4:25,11
D08,28/08/2021 8:25,10
D08,28/08/2021 12:25,11.5
D08,28/08/2021 16:25,13
D08,28/08/2021 20:25,13
D08,29/08/2021 0:25,12
D08,29/08/2021 4:25,11
D08,29/08/2021 8:25,10.5
D08,29/08/2021 12:25,11.5
D08,29/08/2021 16:25,14.5
D08,29/08/2021 20:25,14.5
D08,30/08/2021 0:25,13
D08,30/08/2021 4:25,12
D08,30/08/2021 8:25,11
D08,30/08/2021 12:25,12.5
D08,30/08/2021 16:25,14
D08,30/08/2021 20:25,14
D08,31/08/2021 0:25,12.5
D08,31/08/2021 4:25,11.5
D08,31/08/2021 8:25,10.5
D08,31/08/2021 12:25,11.5
D08,31/08/2021 16:25,14
D08,31/08/2021 20:25,13
D08,01/09/2021 0:25,11.5
D08,01/09/2021 4:25,11
D08,01/09/2021 8:25,10
D08,01/09/2021 12:25,11
D08,01/09/2021 16:25,12
D08,01/09/2021 20:25,11.5
D08,02/09/2021 0:25,10.5
D08,02/09/2021 4:25,10
D08,02/09/2021 8:25,9.5
D08,02/09/2021 12:25,10.5
D08,02/09/2021 16:25,11
D08,02/09/2021 20:25,10
D08,03/09/2021 0:25,9.5
D08,03/09/2021 4:25,9.5
D08,03/09/2021 8:25,9
D08,03/09/2021 12:25,10
D08,03/09/2021 16:25,11.5
D08,03/09/2021 20:25,11.5
D08,04/09/2021 0:25,10
D08,04/09/2021 4:25,8.5
D08,04/09/2021 8:25,6.5
D08,04/09/2021 12:25,7.5
D08,04/09/2021 16:25,11
D08,04/09/2021 20:25,12
D08,05/09/2021 0:25,10.5
D08,05/09/2021 4:25,9.5
D08,05/09/2021 8:25,9
D08,05/09/2021 12:25,10
D08,05/09/2021 16:25,12.5
D08,05/09/2021 20:25,13.5
D08,06/09/2021 0:25,12
D08,06/09/2021 4:25,11
D08,06/09/2021 8:25,10.5
D08,06/09/2021 12:25,11.5
D08,06/09/2021 16:25,13.5
D08,06/09/2021 20:25,13.5
D08,07/09/2021 0:25,12
D08,07/09/2021 4:25,11.5
D08,07/09/2021 8:25,11
D08,07/09/2021 12:25,12
D08,07/09/2021 16:25,12
D08,07/09/2021 20:25,12
D08,08/09/2021 0:25,10.5
D08,08/09/2021 4:25,9.5
D08,08/09/2021 8:25,9
D08,08/09/2021 12:25,9.5
D08,08/09/2021 16:25,11.5
D08,08/09/2021 20:25,11.5
D08,09/09/2021 0:25,10
D08,09/09/2021 4:25,9.5
D08,09/09/2021 8:25,9
D08,09/09/2021 12:25,9.5
D08,09/09/2021 16:25,11
D08,09/09/2021 20:25,10.5
D08,10/09/2021 0:25,8.5
D08,10/09/2021 4:25,7.5
D08,10/09/2021 8:25,7
D08,10/09/2021 12:25,8.5
D08,10/09/2021 16:25,11
D08,10/09/2021 20:25,10.5
D08,11/09/2021 0:25,9.5
D08,11/09/2021 4:25,9
D08,11/09/2021 8:25,8.5
D08,11/09/2021 12:25,9.5
D08,11/09/2021 16:25,11
D08,11/09/2021 20:25,11
D08,12/09/2021 0:25,9.5
D08,12/09/2021 4:25,9
D08,12/09/2021 8:25,8.5
D08,12/09/2021 12:25,9
D08,12/09/2021 16:25,11.5
D08,12/09/2021 20:25,12
D08,13/09/2021 0:25,11
D08,13/09/2021 4:25,10
D08,13/09/2021 8:25,9.5
D08,13/09/2021 12:25,10.5
D08,13/09/2021 16:25,11
D08,13/09/2021 20:25,10
D08,14/09/2021 0:25,9.5
D08,14/09/2021 4:25,9
D08,14/09/2021 8:25,8.5
D08,14/09/2021 12:25,9
D08,14/09/2021 16:25,10
D08,14/09/2021 20:25,10
D08,15/09/2021 0:25,9.5
D08,15/09/2021 4:25,9
D08,15/09/2021 8:25,8.5
D08,15/09/2021 12:25,9.5
D08,15/09/2021 16:25,10.5
D08,15/09/2021 20:25,10
D08,16/09/2021 0:25,9
D08,16/09/2021 4:25,8.5
D08,16/09/2021 8:25,8
D08,16/09/2021 12:25,9
D08,16/09/2021 16:25,11
D08,16/09/2021 20:25,11
D08,17/09/2021 0:25,9
D08,17/09/2021 4:25,7.5
D08,17/09/2021 8:25,6
D08,17/09/2021 12:25,7
D08,17/09/2021 16:25,9.5
D08,17/09/2021 20:25,9.5
D08,18/09/2021 0:25,7.5
D08,18/09/2021 4:25,6
D08,18/09/2021 8:25,4.5
D08,18/09/2021 12:25,5.5
D08,18/09/2021 16:25,6.5
D08,18/09/2021 20:25,6.5
D08,19/09/2021 0:25,5
D08,19/09/2021 4:25,4
D08,19/09/2021 8:25,4.5
D08,19/09/2021 12:25,5.5
D08,19/09/2021 16:25,7.5
D08,19/09/2021 20:25,8
D08,20/09/2021 0:25,7
D08,20/09/2021 4:25,6
D08,20/09/2021 8:25,5
D08,20/09/2021 12:25,6
D08,20/09/2021 16:25,6.5
D08,20/09/2021 20:25,5.5
D08,21/09/2021 0:25,4.5
D08,21/09/2021 4:25,3.5
D08,21/09/2021 8:25,3.5
D08,21/09/2021 12:25,4
D08,21/09/2021 16:25,6
D08,21/09/2021 20:25,5.5
D08,22/09/2021 0:25,5
D08,22/09/2021 4:25,5
D08,22/09/2021 8:25,5
D08,22/09/2021 12:25,5.5
D08,22/09/2021 16:25,6.5
D08,22/09/2021 20:25,7
D08,23/09/2021 0:25,6
D08,23/09/2021 4:25,5.5
D08,23/09/2021 8:25,5
D08,23/09/2021 12:25,6
D08,23/09/2021 16:25,7.5
D08,23/09/2021 20:25,8
D08,24/09/2021 0:25,7
D08,24/09/2021 4:25,7
D08,24/09/2021 8:25,7
D08,24/09/2021 12:25,7.5
D08,24/09/2021 16:25,8.5
D08,24/09/2021 20:25,8.5
D08,25/09/2021 0:25,8
D08,25/09/2021 4:25,7.5
D08,25/09/2021 8:25,7
D08,25/09/2021 12:25,7.5
D08,25/09/2021 16:25,8
D08,25/09/2021 20:25,7.5
D08,26/09/2021 0:25,6.5
D08,26/09/2021 4:25,6
D08,26/09/2021 8:25,6
D08,26/09/2021 12:25,6.5
D08,26/09/2021 16:25,9
D08,26/09/2021 20:25,9
D08,27/09/2021 0:25,8
D08,27/09/2021 4:25,7
D08,27/09/2021 8:25,7
D08,27/09/2021 12:25,8
D08,27/09/2021 16:25,9
D08,27/09/2021 20:25,9
D08,28/09/2021 0:25,7.5
D08,28/09/2021 4:25,7
D08,28/09/2021 8:25,7
D08,28/09/2021 12:25,8
D08,28/09/2021 16:25,9
D08,28/09/2021 20:25,8.5
D08,29/09/2021 0:25,6
D08,29/09/2021 4:25,5
D08,29/09/2021 8:25,5
D08,29/09/2021 12:25,5.5
D08,29/09/2021 16:25,8
D08,29/09/2021 20:25,8
D08,30/09/2021 0:25,7
D08,30/09/2021 4:25,6.5
D08,30/09/2021 8:25,5.5
D08,30/09/2021 12:25,5.5
D08,30/09/2021 16:25,7.5
D08,30/09/2021 20:25,8
D08,01/10/2021 0:25,7
D08,01/10/2021 4:25,6
D08,01/10/2021 8:25,6
D08,01/10/2021 12:25,6.5
D08,01/10/2021 16:25,8
D08,01/10/2021 20:25,9
D08,02/10/2021 0:25,8
D08,02/10/2021 4:25,7
D08,02/10/2021 8:25,7
D08,02/10/2021 12:25,8
D08,02/10/2021 16:25,8
D08,02/10/2021 20:25,8
D08,03/10/2021 0:25,7.5
D08,03/10/2021 4:25,7.5
D08,03/10/2021 8:25,6
D08,03/10/2021 12:25,4.5
D08,03/10/2021 16:25,4.5
D08,03/10/2021 20:25,4.5
D08,04/10/2021 0:25,3
D08,04/10/2021 4:25,2.5
D08,04/10/2021 8:25,2.5
D08,04/10/2021 12:25,3.5
D08,04/10/2021 16:25,5
D08,04/10/2021 20:25,5
D08,05/10/2021 0:25,5
D08,05/10/2021 4:25,5.5
D08,05/10/2021 8:25,6
D08,05/10/2021 12:25,6
D08,05/10/2021 16:25,6.5
D08,05/10/2021 20:25,6
D08,06/10/2021 0:25,5.5
D08,06/10/2021 4:25,4.5
D08,06/10/2021 8:25,4.5
D08,06/10/2021 12:25,4.5
D08,06/10/2021 16:25,6.5
D08,06/10/2021 20:25,7
D08,07/10/2021 0:25,6
D08,07/10/2021 4:25,6
D08,07/10/2021 8:25,5.5
D08,07/10/2021 12:25,5.5
D08,07/10/2021 16:25,7.5
D08,07/10/2021 20:25,7.5
D08,08/10/2021 0:25,6.5
D08,08/10/2021 4:25,6
D08,08/10/2021 8:25,5
D08,08/10/2021 12:25,5.5
D08,08/10/2021 16:25,7.5
D08,08/10/2021 20:25,8
D08,09/10/2021 0:25,6.5
D08,09/10/2021 4:25,6
D08,09/10/2021 8:25,5.5
D08,09/10/2021 12:25,6
D08,09/10/2021 16:25,7.5
D08,09/10/2021 20:25,7
D08,10/10/2021 0:25,5.5
D08,10/10/2021 4:25,5
D08,10/10/2021 8:25,4.5
D08,10/10/2021 12:25,4.5
D08,10/10/2021 16:25,6.5
D08,10/10/2021 20:25,6.5
D08,11/10/2021 0:25,5.5
D08,11/10/2021 4:25,5
D08,11/10/2021 8:25,4
D08,11/10/2021 12:25,4.5
D08,11/10/2021 16:25,6.5
D08,11/10/2021 20:25,7
D08,12/10/2021 0:25,5.5
D08,12/10/2021 4:25,4.5
D08,12/10/2021 8:25,4
D08,12/10/2021 12:25,4.5
D08,12/10/2021 16:25,6
D08,12/10/2021 20:25,6
D08,13/10/2021 0:25,5.5
D08,13/10/2021 4:25,5
D08,13/10/2021 8:25,4.5
D08,13/10/2021 12:25,5
D08,13/10/2021 16:25,6.5
D08,13/10/2021 20:25,6.5
D08,14/10/2021 0:25,6
D08,14/10/2021 4:25,5
D08,14/10/2021 8:25,4.5
D08,14/10/2021 12:25,4.5
D08,14/10/2021 16:25,6
D08,14/10/2021 20:25,6.5
D08,15/10/2021 0:25,5.5
D08,15/10/2021 4:25,5
D08,15/10/2021 8:25,4.5
D08,15/10/2021 12:25,4.5
D08,15/10/2021 16:25,6
D08,15/10/2021 20:25,6.5
D08,16/10/2021 0:25,5.5
D08,16/10/2021 4:25,5.5
D08,16/10/2021 8:25,5.5
D08,16/10/2021 12:25,6
D08,16/10/2021 16:25,7.5
D08,16/10/2021 20:25,7
D08,17/10/2021 0:25,7
D08,17/10/2021 4:25,6.5
D08,17/10/2021 8:25,6
D08,17/10/2021 12:25,5.5
D08,17/10/2021 16:25,7
D08,17/10/2021 20:25,6.5
D08,18/10/2021 0:25,6
D08,18/10/2021 4:25,6.5
D08,18/10/2021 8:25,7.5
D08,18/10/2021 12:25,8.5
D08,18/10/2021 16:25,9.5
D08,18/10/2021 20:25,9.5
D08,19/10/2021 0:25,8.5
D08,19/10/2021 4:25,8
D08,19/10/2021 8:25,8
D08,19/10/2021 12:25,8.5
D08,19/10/2021 16:25,9.5
D08,19/10/2021 20:25,9.5
D08,20/10/2021 0:25,9
D08,20/10/2021 4:25,8.5
D08,20/10/2021 8:25,7.5
D08,20/10/2021 12:25,8
D08,20/10/2021 16:25,8
D08,20/10/2021 20:25,6.5
D08,21/10/2021 0:25,6
D08,21/10/2021 4:25,5.5
D08,21/10/2021 8:25,4.5
D08,21/10/2021 12:25,3.5
D08,21/10/2021 16:25,5
D08,21/10/2021 20:25,4.5
D08,22/10/2021 0:25,3
D08,22/10/2021 4:25,3
D08,22/10/2021 8:25,2.5
D08,22/10/2021 12:25,3.5
D08,22/10/2021 16:25,5
D08,22/10/2021 20:25,5
D08,23/10/2021 0:25,4
D08,23/10/2021 4:25,3
D08,23/10/2021 8:25,2
D08,23/10/2021 12:25,2
D08,23/10/2021 16:25,3
D08,23/10/2021 20:25,3.5
D08,24/10/2021 0:25,3
D08,24/10/2021 4:25,2
D08,24/10/2021 8:25,2
D08,24/10/2021 12:25,2
D08,24/10/2021 16:25,3.5
D08,24/10/2021 20:25,5
D08,25/10/2021 0:25,4.5
D08,25/10/2021 4:25,3.5
D08,25/10/2021 8:25,3
D08,25/10/2021 12:25,2.5
D08,25/10/2021 16:25,4
D08,25/10/2021 20:25,4
D08,26/10/2021 0:25,3.5
D08,26/10/2021 4:25,3
D08,26/10/2021 8:25,2.5
D08,26/10/2021 12:25,2
D08,26/10/2021 16:25,3
D08,26/10/2021 20:25,3.5
D08,27/10/2021 0:25,3
D08,27/10/2021 4:25,2.5
D08,27/10/2021 8:25,2
D08,27/10/2021 12:25,2
D08,27/10/2021 16:25,3
D08,27/10/2021 20:25,3
D08,28/10/2021 0:25,3
D08,28/10/2021 4:25,2.5
D08,28/10/2021 8:25,2
D08,28/10/2021 12:25,2.5
D08,28/10/2021 16:25,3.5
D08,28/10/2021 20:25,4
D08,29/10/2021 0:25,3.5
D08,29/10/2021 4:25,3
D08,29/10/2021 8:25,3.5
D08,29/10/2021 12:25,4
D08,29/10/2021 16:25,4.5
D08,29/10/2021 20:25,4
D08,30/10/2021 0:25,3.5
D08,30/10/2021 4:25,4.5
D08,30/10/2021 8:25,5
D08,30/10/2021 12:25,4.5
D08,30/10/2021 16:25,5
D08,30/10/2021 20:25,4.5
D08,31/10/2021 0:25,4.5
D08,31/10/2021 3:25,4.5
D08,31/10/2021 7:25,5
D08,31/10/2021 11:25,6.5
D08,31/10/2021 15:25,6.5
D08,31/10/2021 19:25,5.5
D08,31/10/2021 23:25,4.5
D08,01/11/2021 3:25,3.5
D08,01/11/2021 7:25,2.5
D08,01/11/2021 11:25,1.5
D08,01/11/2021 15:25,1.5
D08,01/11/2021 19:25,1.5
D08,01/11/2021 23:25,1
D08,02/11/2021 3:25,1
D08,02/11/2021 7:25,1.5
D08,02/11/2021 11:25,1.5
D08,02/11/2021 15:25,2
D08,02/11/2021 19:25,1
D08,02/11/2021 23:25,0.5
D08,03/11/2021 3:25,0
D08,03/11/2021 7:25,0
D08,03/11/2021 11:25,0
D08,03/11/2021 15:25,0
D08,03/11/2021 19:25,0
D08,03/11/2021 23:25,0
D08,04/11/2021 3:25,0
D08,04/11/2021 7:25,0
D08,04/11/2021 11:25,0
D08,04/11/2021 15:25,0
D08,04/11/2021 19:25,0
D08,04/11/2021 23:25,0
D08,05/11/2021 3:25,0
D08,05/11/2021 7:25,0
D08,05/11/2021 11:25,0
D08,05/11/2021 15:25,0
D08,05/11/2021 19:25,0
D08,05/11/2021 23:25,0
D08,06/11/2021 3:25,0
D08,06/11/2021 7:25,0
D08,06/11/2021 11:25,0
D08,06/11/2021 15:25,0
D08,06/11/2021 19:25,0
D08,06/11/2021 23:25,0
D08,07/11/2021 3:25,0.5
D08,07/11/2021 7:25,0.5
D08,07/11/2021 11:25,0.5
D08,07/11/2021 15:25,0
D08,07/11/2021 19:25,0
D08,07/11/2021 23:25,0
D08,08/11/2021 3:25,0
D08,08/11/2021 7:25,0.5
D08,08/11/2021 11:25,1
D08,08/11/2021 15:25,2
D08,08/11/2021 19:25,2.5
D08,08/11/2021 23:25,2
D08,09/11/2021 3:25,1
D08,09/11/2021 7:25,1
D08,09/11/2021 11:25,1.5
D08,09/11/2021 15:25,2
D08,09/11/2021 19:25,1.5
D08,09/11/2021 23:25,1.5
D08,10/11/2021 3:25,1.5
D08,10/11/2021 7:25,1.5
D08,10/11/2021 11:25,1.5
D08,10/11/2021 15:25,1.5
D08,10/11/2021 19:25,1
D08,10/11/2021 23:25,1
D08,11/11/2021 3:25,1
D08,11/11/2021 7:25,0.5
D08,11/11/2021 11:25,1
D08,11/11/2021 15:25,1.5
D08,11/11/2021 19:25,1.5
D08,11/11/2021 23:25,1.5
D08,12/11/2021 3:25,1.5
D08,12/11/2021 7:25,1.5
D08,12/11/2021 11:25,2
D08,12/11/2021 15:25,2.5
D08,12/11/2021 19:25,2.5
D08,12/11/2021 23:25,1.5
D08,13/11/2021 3:25,2
D08,13/11/2021 7:25,1.5
D08,13/11/2021 11:25,2
D08,13/11/2021 15:25,2.5
D08,13/11/2021 19:25,2
D08,13/11/2021 23:25,1.5
D08,14/11/2021 3:25,1
D08,14/11/2021 7:25,1.5
D08,14/11/2021 11:25,1.5
D08,14/11/2021 15:25,2.5
D08,14/11/2021 19:25,2.5
D08,14/11/2021 23:25,2
D08,15/11/2021 3:25,1.5
D08,15/11/2021 7:25,1
D08,15/11/2021 11:25,1
D08,15/11/2021 15:25,2
D08,15/11/2021 19:25,1.5
D08,15/11/2021 23:25,1
D08,16/11/2021 3:25,0.5
D08,16/11/2021 7:25,0
D08,16/11/2021 11:25,0.5
D08,16/11/2021 15:25,0.5
D08,16/11/2021 19:25,0.5
D08,16/11/2021 23:25,0
D08,17/11/2021 3:25,0
D08,17/11/2021 7:25,0
D08,17/11/2021 11:25,0
D08,17/11/2021 15:25,0
D08,17/11/2021 19:25,0
D08,17/11/2021 23:25,0
D08,18/11/2021 3:25,0
D08,18/11/2021 7:25,0
D08,18/11/2021 11:25,0
D08,18/11/2021 15:25,0
D08,18/11/2021 19:25,0
D08,18/11/2021 23:25,0
D08,19/11/2021 3:25,0
D08,19/11/2021 7:25,0
D08,19/11/2021 11:25,0
D08,19/11/2021 15:25,0
D08,19/11/2021 19:25,0
D08,19/11/2021 23:25,0
D08,20/11/2021 3:25,0
D08,20/11/2021 7:25,0
D08,20/11/2021 11:25,0
D08,20/11/2021 15:25,0
D08,20/11/2021 19:25,0
D08,20/11/2021 23:25,0
D08,21/11/2021 3:25,0
D08,21/11/2021 7:25,0
D08,21/11/2021 11:25,0
D08,21/11/2021 15:25,0
D08,21/11/2021 19:25,0
D08,21/11/2021 23:25,0
D08,22/11/2021 3:25,0
D08,22/11/2021 7:25,0
D08,22/11/2021 11:25,0.5
D08,22/11/2021 15:25,0
D08,22/11/2021 19:25,0
D08,22/11/2021 23:25,0
D08,23/11/2021 3:25,0
D08,23/11/2021 7:25,0
D08,23/11/2021 11:25,0
D08,23/11/2021 15:25,0
D08,23/11/2021 19:25,0
D08,23/11/2021 23:25,0.5
D08,24/11/2021 3:25,0.5
D08,24/11/2021 7:25,0.5
D08,24/11/2021 11:25,0
D08,24/11/2021 15:25,0
D08,24/11/2021 19:25,0
D08,24/11/2021 23:25,0
D08,25/11/2021 3:25,0.5
D08,25/11/2021 7:25,0.5
D08,25/11/2021 11:25,0.5
D08,25/11/2021 15:25,0
D08,25/11/2021 19:25,0.5
D08,25/11/2021 23:25,0.5
D08,26/11/2021 3:25,0.5
D08,26/11/2021 7:25,0.5
D08,26/11/2021 11:25,0.5
D08,26/11/2021 15:25,0.5
D08,26/11/2021 19:25,0
D08,26/11/2021 23:25,0
D08,27/11/2021 3:25,0
D08,27/11/2021 7:25,0
D08,27/11/2021 11:25,0
D08,27/11/2021 15:25,0
D08,27/11/2021 19:25,0.5
D08,27/11/2021 23:25,0.5
D08,28/11/2021 3:25,0.5
D08,28/11/2021 7:25,0.5
D08,28/11/2021 11:25,0.5
D08,28/11/2021 15:25,0
D08,28/11/2021 19:25,0
D08,28/11/2021 23:25,0
D08,29/11/2021 3:25,0
D08,29/11/2021 7:25,0
D08,29/11/2021 11:25,0
D08,29/11/2021 15:25,0
D08,29/11/2021 19:25,0
D08,29/11/2021 23:25,0
D08,30/11/2021 3:25,0
D08,30/11/2021 7:25,0
D08,30/11/2021 11:25,0
D08,30/11/2021 15:25,0
D08,30/11/2021 19:25,0
D08,30/11/2021 23:25,0
D08,01/12/2021 3:25,0
D08,01/12/2021 7:25,0
D08,01/12/2021 11:25,0
D08,01/12/2021 15:25,0
D08,01/12/2021 19:25,0
D08,01/12/2021 23:25,0
D08,02/12/2021 3:25,0
D08,02/12/2021 7:25,0
D08,02/12/2021 11:25,0
D08,02/12/2021 15:25,0
D08,02/12/2021 19:25,0
D08,02/12/2021 23:25,0.5
D08,03/12/2021 3:25,0.5
D08,03/12/2021 7:25,0.5
D08,03/12/2021 11:25,0
D08,03/12/2021 15:25,0
D08,03/12/2021 19:25,0
D08,03/12/2021 23:25,0
D08,04/12/2021 3:25,0
D08,04/12/2021 7:25,0
D08,04/12/2021 11:25,0
D08,04/12/2021 15:25,0
D08,04/12/2021 19:25,0
D08,04/12/2021 23:25,0
D08,05/12/2021 3:25,0
D08,05/12/2021 7:25,0
D08,05/12/2021 11:25,0
D08,05/12/2021 15:25,0
D08,05/12/2021 19:25,0
D08,05/12/2021 23:25,0
D08,06/12/2021 3:25,0
D08,06/12/2021 7:25,0
D08,06/12/2021 11:25,0
D08,06/12/2021 15:25,0
D08,06/12/2021 19:25,0
D08,06/12/2021 23:25,0
D08,07/12/2021 3:25,0
D08,07/12/2021 7:25,0
D08,07/12/2021 11:25,0
D08,07/12/2021 15:25,0
D08,07/12/2021 19:25,0
D08,07/12/2021 23:25,0
D08,08/12/2021 3:25,0
D08,08/12/2021 7:25,0
D08,08/12/2021 11:25,0.5
D08,08/12/2021 15:25,0.5
D08,08/12/2021 19:25,0.5
D08,08/12/2021 23:25,0.5
D08,09/12/2021 3:25,0.5
D08,09/12/2021 7:25,0.5
D08,09/12/2021 11:25,0
D08,09/12/2021 15:25,0
D08,09/12/2021 19:25,0
D08,09/12/2021 23:25,0
D08,10/12/2021 3:25,0
D08,10/12/2021 7:25,0
D08,10/12/2021 11:25,0
D08,10/12/2021 15:25,0
D08,10/12/2021 19:25,0
D08,10/12/2021 23:25,0
D08,11/12/2021 3:25,0
D08,11/12/2021 7:25,0
D08,11/12/2021 11:25,0.5
D08,11/12/2021 15:25,0.5
D08,11/12/2021 19:25,0
D08,11/12/2021 23:25,0
D08,12/12/2021 3:25,0
D08,12/12/2021 7:25,0
D08,12/12/2021 11:25,0
D08,12/12/2021 15:25,0
D08,12/12/2021 19:25,0
D08,12/12/2021 23:25,0
D08,13/12/2021 3:25,0
D08,13/12/2021 7:25,0
D08,13/12/2021 11:25,0
D08,13/12/2021 15:25,0
D08,13/12/2021 19:25,0
D08,13/12/2021 23:25,0
D08,14/12/2021 3:25,0
D08,14/12/2021 7:25,0
D08,14/12/2021 11:25,0
D08,14/12/2021 15:25,0
D08,14/12/2021 19:25,0
D08,14/12/2021 23:25,0
D08,15/12/2021 3:25,0
D08,15/12/2021 7:25,0
D08,15/12/2021 11:25,0
D08,15/12/2021 15:25,0
D08,15/12/2021 19:25,0.5
D08,15/12/2021 23:25,0.5
D08,16/12/2021 3:25,0
D08,16/12/2021 7:25,0
D08,16/12/2021 11:25,0
D08,16/12/2021 15:25,0
D08,16/12/2021 19:25,0
D08,16/12/2021 23:25,0
D08,17/12/2021 3:25,0
D08,17/12/2021 7:25,0
D08,17/12/2021 11:25,0
D08,17/12/2021 15:25,0
D08,17/12/2021 19:25,0
D08,17/12/2021 23:25,0.5
D08,18/12/2021 3:25,0.5
D08,18/12/2021 7:25,0.5
D08,18/12/2021 11:25,0.5
D08,18/12/2021 15:25,0
D08,18/12/2021 19:25,0
D08,18/12/2021 23:25,0.5
D08,19/12/2021 3:25,0.5
D08,19/12/2021 7:25,0.5
D08,19/12/2021 11:25,0
D08,19/12/2021 15:25,0
D08,19/12/2021 19:25,0.5
D08,19/12/2021 23:25,0.5
D08,20/12/2021 3:25,0.5
D08,20/12/2021 7:25,0.5
D08,20/12/2021 11:25,0
D08,20/12/2021 15:25,0
D08,20/12/2021 19:25,0
D08,20/12/2021 23:25,0
D08,21/12/2021 3:25,0
D08,21/12/2021 7:25,0
D08,21/12/2021 11:25,0
D08,21/12/2021 15:25,0
D08,21/12/2021 19:25,0
D08,21/12/2021 23:25,0.5
D08,22/12/2021 3:25,0.5
D08,22/12/2021 7:25,0.5
D08,22/12/2021 11:25,0.5
D08,22/12/2021 15:25,0.5
D08,22/12/2021 19:25,0.5
D08,22/12/2021 23:25,0.5
D08,23/12/2021 3:25,0.5
D08,23/12/2021 7:25,0.5
D08,23/12/2021 11:25,0.5
D08,23/12/2021 15:25,1
D08,23/12/2021 19:25,1.5
D08,23/12/2021 23:25,1
D08,24/12/2021 3:25,0.5
D08,24/12/2021 7:25,0.5
D08,24/12/2021 11:25,0.5
D08,24/12/2021 15:25,0.5
D08,24/12/2021 19:25,0.5
D08,24/12/2021 23:25,0.5
D08,25/12/2021 3:25,0.5
D08,25/12/2021 7:25,0.5
D08,25/12/2021 11:25,0.5
D08,25/12/2021 15:25,0.5
D08,25/12/2021 19:25,0.5
D08,25/12/2021 23:25,0.5
D08,26/12/2021 3:25,0.5
D08,26/12/2021 7:25,0.5
D08,26/12/2021 11:25,0.5
D08,26/12/2021 15:25,0.5
D08,26/12/2021 19:25,0.5
D08,26/12/2021 23:25,0.5
D08,27/12/2021 3:25,1.5
D08,27/12/2021 7:25,0.5
D08,27/12/2021 11:25,0.5
D08,27/12/2021 15:25,1
D08,27/12/2021 19:25,0.5
D08,27/12/2021 23:25,0.5
D08,28/12/2021 3:25,1.5
D08,28/12/2021 7:25,2
D08,28/12/2021 11:25,2.5
D08,28/12/2021 15:25,2.5
D08,28/12/2021 19:25,1.5
D08,28/12/2021 23:25,1
D08,29/12/2021 3:25,2
D08,29/12/2021 7:25,2.5
D08,29/12/2021 11:25,2.5
D08,29/12/2021 15:25,3
D08,29/12/2021 19:25,2.5
D08,29/12/2021 23:25,2
D08,30/12/2021 3:25,2
D08,30/12/2021 7:25,2
D08,30/12/2021 11:25,2
